9142000,301,ENGLISH CORE,081,B1
9142000,041,MATHEMATICS,076,B1
9142000,042,PHYSICS,082,A2
9142000,043,CHEMISTRY,085,A2
9142000,044,BIOLOGY,087,A2
9142000,500,WORK EXPERIENCE,---,A2
9142000,502,PHY & HEALTH EDUCA,---,B1
9142000,503,GENERAL STUDIES,---,A1
9142000,"",Result: PASS,"",""
9142001,301,ENGLISH CORE,095,A1
9142001,041,MATHEMATICS,095,A1
9142001,042,PHYSICS,087,A1
9142001,043,CHEMISTRY,095,A1
9142001,067,MULTIMEDIA & WEB T,092,A1
9142001,500,WORK EXPERIENCE,---,A1
9142001,502,PHY & HEALTH EDUCA,---,A1
9142001,503,GENERAL STUDIES,---,A1
9142001,"",Result: PASS,"",""
9142002,301,ENGLISH CORE,088,A2
9142002,041,MATHEMATICS,084,A2
9142002,042,PHYSICS,061,C1
9142002,043,CHEMISTRY,076,B2
9142002,048,PHYSICAL EDUCATION,083,A2
9142002,500,WORK EXPERIENCE,---,B1
9142002,502,PHY & HEALTH EDUCA,---,A1
9142002,503,GENERAL STUDIES,---,A2
9142002,"",Result: PASS,"",""
9142003,301,ENGLISH CORE,095,A1
9142003,041,MATHEMATICS,095,A1
9142003,042,PHYSICS,089,A1
9142003,043,CHEMISTRY,094,A1
9142003,044,BIOLOGY,077,B2
9142003,500,WORK EXPERIENCE,---,A2
9142003,502,PHY & HEALTH EDUCA,---,A1
9142003,503,GENERAL STUDIES,---,A1
9142003,"",Result: PASS,"",""
9142004,301,ENGLISH CORE,095,A1
9142004,041,MATHEMATICS,095,A1
9142004,042,PHYSICS,094,A1
9142004,043,CHEMISTRY,095,A1
9142004,048,PHYSICAL EDUCATION,085,A2
9142004,500,WORK EXPERIENCE,---,A1
9142004,502,PHY & HEALTH EDUCA,---,A2
9142004,503,GENERAL STUDIES,---,A1
9142004,"",Result: PASS,"",""
9142005,301,ENGLISH CORE,095,A1
9142005,041,MATHEMATICS,095,A1
9142005,042,PHYSICS,094,A1
9142005,043,CHEMISTRY,099,A1
9142005,067,MULTIMEDIA & WEB T,094,A1
9142005,500,WORK EXPERIENCE,---,A1
9142005,502,PHY & HEALTH EDUCA,---,A1
9142005,503,GENERAL STUDIES,---,A1
9142005,"",Result: PASS,"",""
9142006,301,ENGLISH CORE,095,A1
9142006,041,MATHEMATICS,093,A1
9142006,042,PHYSICS,084,A2
9142006,043,CHEMISTRY,095,A1
9142006,044,BIOLOGY,089,A2
9142006,500,WORK EXPERIENCE,---,A2
9142006,502,PHY & HEALTH EDUCA,---,A1
9142006,503,GENERAL STUDIES,---,A2
9142006,"",Result: PASS,"",""
9142007,301,ENGLISH CORE,095,A1
9142007,042,PHYSICS,069,B2
9142007,043,CHEMISTRY,085,A2
9142007,044,BIOLOGY,085,B1
9142007,064,HOME SCIENCE,089,A1
9142007,500,WORK EXPERIENCE,---,A2
9142007,502,PHY & HEALTH EDUCA,---,B1
9142007,503,GENERAL STUDIES,---,A2
9142007,"",Result: PASS,"",""
9142008,301,ENGLISH CORE,087,A2
9142008,042,PHYSICS,051,D2
9142008,043,CHEMISTRY,062,C2
9142008,044,BIOLOGY,070,C1
9142008,064,HOME SCIENCE,079,A2
9142008,500,WORK EXPERIENCE,---,A2
9142008,502,PHY & HEALTH EDUCA,---,B2
9142008,503,GENERAL STUDIES,---,A2
9142008,"",Result: PASS,"",""
9142009,301,ENGLISH CORE,095,A1
9142009,042,PHYSICS,082,A2
9142009,043,CHEMISTRY,091,A2
9142009,044,BIOLOGY,090,A2
9142009,064,HOME SCIENCE,087,A1
9142009,500,WORK EXPERIENCE,---,A2
9142009,502,PHY & HEALTH EDUCA,---,A2
9142009,503,GENERAL STUDIES,---,A1
9142009,"",Result: PASS,"",""
9142010,301,ENGLISH CORE,095,A1
9142010,041,MATHEMATICS,100,A1
9142010,042,PHYSICS,089,A1
9142010,043,CHEMISTRY,095,A1
9142010,048,PHYSICAL EDUCATION,099,A1
9142010,500,WORK EXPERIENCE,---,A1
9142010,502,PHY & HEALTH EDUCA,---,A1
9142010,503,GENERAL STUDIES,---,A1
9142010,"",Result: PASS,"",""
9142011,301,ENGLISH CORE,095,A1
9142011,041,MATHEMATICS,095,A1
9142011,042,PHYSICS,094,A1
9142011,043,CHEMISTRY,098,A1
9142011,044,BIOLOGY,095,A1
9142011,500,WORK EXPERIENCE,---,A1
9142011,502,PHY & HEALTH EDUCA,---,A2
9142011,503,GENERAL STUDIES,---,A1
9142011,"",Result: PASS,"",""
9142012,301,ENGLISH CORE,095,A1
9142012,041,MATHEMATICS,075,B1
9142012,042,PHYSICS,089,A1
9142012,043,CHEMISTRY,094,A1
9142012,044,BIOLOGY,094,A1
9142012,500,WORK EXPERIENCE,---,A1
9142012,502,PHY & HEALTH EDUCA,---,B1
9142012,503,GENERAL STUDIES,---,A1
9142012,"",Result: PASS,"",""
9142013,301,ENGLISH CORE,095,A1
9142013,041,MATHEMATICS,075,B1
9142013,042,PHYSICS,085,A2
9142013,043,CHEMISTRY,086,A2
9142013,044,BIOLOGY,087,A2
9142013,500,WORK EXPERIENCE,---,B1
9142013,502,PHY & HEALTH EDUCA,---,A2
9142013,503,GENERAL STUDIES,---,A1
9142013,"",Result: PASS,"",""
9142014,301,ENGLISH CORE,093,A1
9142014,041,MATHEMATICS,095,A1
9142014,042,PHYSICS,068,B2
9142014,043,CHEMISTRY,090,A2
9142014,044,BIOLOGY,085,B1
9142014,500,WORK EXPERIENCE,---,A1
9142014,502,PHY & HEALTH EDUCA,---,A2
9142014,503,GENERAL STUDIES,---,A1
9142014,"",Result: PASS,"",""
9142015,301,ENGLISH CORE,095,A1
9142015,041,MATHEMATICS,092,A1
9142015,042,PHYSICS,086,A1
9142015,043,CHEMISTRY,095,A1
9142015,048,PHYSICAL EDUCATION,084,A2
9142015,500,WORK EXPERIENCE,---,B1
9142015,502,PHY & HEALTH EDUCA,---,A1
9142015,503,GENERAL STUDIES,---,A1
9142015,"",Result: PASS,"",""
9142016,301,ENGLISH CORE,095,A1
9142016,042,PHYSICS,082,A2
9142016,043,CHEMISTRY,088,A2
9142016,044,BIOLOGY,094,A1
9142016,064,HOME SCIENCE,089,A1
9142016,500,WORK EXPERIENCE,---,A1
9142016,502,PHY & HEALTH EDUCA,---,A1
9142016,503,GENERAL STUDIES,---,A1
9142016,"",Result: PASS,"",""
9142017,301,ENGLISH CORE,095,A1
9142017,041,MATHEMATICS,095,A1
9142017,042,PHYSICS,084,A2
9142017,043,CHEMISTRY,091,A2
9142017,044,BIOLOGY,095,A1
9142017,500,WORK EXPERIENCE,---,A1
9142017,502,PHY & HEALTH EDUCA,---,A2
9142017,503,GENERAL STUDIES,---,A1
9142017,"",Result: PASS,"",""
9142018,301,ENGLISH CORE,090,A1
9142018,042,PHYSICS,050,D2
9142018,043,CHEMISTRY,075,B2
9142018,044,BIOLOGY,074,B2
9142018,064,HOME SCIENCE,082,A1
9142018,500,WORK EXPERIENCE,---,B1
9142018,502,PHY & HEALTH EDUCA,---,B2
9142018,503,GENERAL STUDIES,---,B1
9142018,"",Result: PASS,"",""
9142019,301,ENGLISH CORE,095,A1
9142019,041,MATHEMATICS,095,A1
9142019,042,PHYSICS,095,A1
9142019,043,CHEMISTRY,094,A1
9142019,048,PHYSICAL EDUCATION,094,A1
9142019,500,WORK EXPERIENCE,---,A1
