6607000,301,ENGLISH CORE,053,C2
6607000,041,MATHEMATICS,033,D2
6607000,042,PHYSICS,054,D1
6607000,043,CHEMISTRY,052,D2
6607000,044,BIOLOGY,054,D2
6607000,500,WORK EXPERIENCE,---,B1
6607000,502,PHY & HEALTH EDUCA,---,C2
6607000,503,GENERAL STUDIES,---,A1
6607000,"",Result: PASS,"",""
6607001,301,ENGLISH CORE,047,D1
6607001,041,MATHEMATICS,043,D1
6607001,042,PHYSICS,050,D2
6607001,043,CHEMISTRY,064,C2
6607001,044,BIOLOGY,059,D1
6607001,500,WORK EXPERIENCE,---,A2
6607001,502,PHY & HEALTH EDUCA,---,A1
6607001,503,GENERAL STUDIES,---,C2
6607001,"",Result: PASS,"",""
6607002,301,ENGLISH CORE,047,D1
6607002,041,MATHEMATICS,038,D1
6607002,042,PHYSICS,052,D1
6607002,043,CHEMISTRY,063,C2
6607002,044,BIOLOGY,068,C1
6607002,500,WORK EXPERIENCE,---,A2
6607002,502,PHY & HEALTH EDUCA,---,C2
6607002,503,GENERAL STUDIES,---,B2
6607002,"",Result: PASS,"",""
6607003,301,ENGLISH CORE,053,C2
6607003,041,MATHEMATICS,045,C2
6607003,042,PHYSICS,058,C2
6607003,043,CHEMISTRY,068,C1
6607003,044,BIOLOGY,069,C1
6607003,500,WORK EXPERIENCE,---,C2
6607003,502,PHY & HEALTH EDUCA,---,A1
6607003,503,GENERAL STUDIES,---,B2
6607003,"",Result: PASS,"",""
6607004,301,ENGLISH CORE,033,D2
6607004,041,MATHEMATICS,043,D1
6607004,042,PHYSICS,037FT,E
6607004,043,CHEMISTRY,057,D1
6607004,044,BIOLOGY,054,D2
6607004,500,WORK EXPERIENCE,---,C1
6607004,502,PHY & HEALTH EDUCA,---,C2
6607004,503,GENERAL STUDIES,---,C1
6607004,"",Result: COMP,"",""
6607005,301,ENGLISH CORE,034,D2
6607005,041,MATHEMATICS,035,D2
6607005,042,PHYSICS,050,D2
6607005,043,CHEMISTRY,058,D1
6607005,044,BIOLOGY,053,D2
6607005,500,WORK EXPERIENCE,---,C2
6607005,502,PHY & HEALTH EDUCA,---,B1
6607005,503,GENERAL STUDIES,---,C2
6607005,"",Result: PASS,"",""
6607006,301,ENGLISH CORE,033,D2
6607006,041,MATHEMATICS,033,D2
6607006,042,PHYSICS,039FT,E
6607006,043,CHEMISTRY,059,C2
6607006,044,BIOLOGY,053,D2
6607006,500,WORK EXPERIENCE,---,A1
6607006,502,PHY & HEALTH EDUCA,---,B2
6607006,503,GENERAL STUDIES,---,C1
6607006,"",Result: COMP,"",""
6607007,301,ENGLISH CORE,033,D2
6607007,041,MATHEMATICS,049,C1
6607007,042,PHYSICS,036FT,E
6607007,043,CHEMISTRY,053,D2
6607007,044,BIOLOGY,055,D2
6607007,500,WORK EXPERIENCE,---,C2
6607007,502,PHY & HEALTH EDUCA,---,A1
6607007,503,GENERAL STUDIES,---,B1
6607007,"",Result: COMP,"",""
6607008,301,ENGLISH CORE,042,D2
6607008,041,MATHEMATICS,033,D2
6607008,042,PHYSICS,055,D1
6607008,043,CHEMISTRY,063,C2
6607008,044,BIOLOGY,058,D1
6607008,500,WORK EXPERIENCE,---,A2
6607008,502,PHY & HEALTH EDUCA,---,B2
6607008,503,GENERAL STUDIES,---,C2
6607008,"",Result: PASS,"",""
6607009,301,ENGLISH CORE,051,D1
6607009,041,MATHEMATICS,035,D2
6607009,042,PHYSICS,050,D2
6607009,043,CHEMISTRY,061,C2
6607009,044,BIOLOGY,061,C2
6607009,500,WORK EXPERIENCE,---,C1
6607009,502,PHY & HEALTH EDUCA,---,C2
6607009,503,GENERAL STUDIES,---,C1
6607009,"",Result: PASS,"",""
6607010,301,ENGLISH CORE,041,D2
6607010,041,MATHEMATICS,044,C2
6607010,042,PHYSICS,052,D1
6607010,043,CHEMISTRY,060,C2
6607010,044,BIOLOGY,065,C2
6607010,500,WORK EXPERIENCE,---,A2
6607010,502,PHY & HEALTH EDUCA,---,C2
6607010,503,GENERAL STUDIES,---,B1
6607010,"",Result: PASS,"",""
6607011,301,ENGLISH CORE,053,C2
6607011,041,MATHEMATICS,051,C1
6607011,042,PHYSICS,053,D1
6607011,043,CHEMISTRY,073,B2
6607011,044,BIOLOGY,064,C2
6607011,500,WORK EXPERIENCE,---,A1
6607011,502,PHY & HEALTH EDUCA,---,C1
6607011,503,GENERAL STUDIES,---,B1
6607011,"",Result: PASS,"",""
6607012,301,ENGLISH CORE,040,D2
6607012,041,MATHEMATICS,039,D1
6607012,042,PHYSICS,057,C2
6607012,043,CHEMISTRY,067,C1
6607012,044,BIOLOGY,060,D1
6607012,500,WORK EXPERIENCE,---,A2
6607012,502,PHY & HEALTH EDUCA,---,B2
6607012,503,GENERAL STUDIES,---,C2
6607012,"",Result: PASS,"",""
6607013,301,ENGLISH CORE,045,D1
6607013,041,MATHEMATICS,055,C1
6607013,042,PHYSICS,053,D1
6607013,043,CHEMISTRY,062,C2
6607013,044,BIOLOGY,063,C2
6607013,500,WORK EXPERIENCE,---,C2
6607013,502,PHY & HEALTH EDUCA,---,B2
6607013,503,GENERAL STUDIES,---,A2
6607013,"",Result: PASS,"",""
6607014,301,ENGLISH CORE,051,D1
6607014,041,MATHEMATICS,043,D1
6607014,042,PHYSICS,052,D1
6607014,043,CHEMISTRY,066,C1
6607014,044,BIOLOGY,060,D1
6607014,500,WORK EXPERIENCE,---,C1
6607014,502,PHY & HEALTH EDUCA,---,C2
6607014,503,GENERAL STUDIES,---,C1
6607014,"",Result: PASS,"",""
6607015,301,ENGLISH CORE,043,D1
6607015,041,MATHEMATICS,034,D2
6607015,042,PHYSICS,057,C2
6607015,043,CHEMISTRY,068,C1
6607015,044,BIOLOGY,066,C2
6607015,500,WORK EXPERIENCE,---,C2
6607015,502,PHY & HEALTH EDUCA,---,A1
6607015,503,GENERAL STUDIES,---,B1
6607015,"",Result: PASS,"",""
6607016,301,ENGLISH CORE,040,D2
6607016,041,MATHEMATICS,043,D1
6607016,042,PHYSICS,053,D1
6607016,043,CHEMISTRY,059,C2
6607016,044,BIOLOGY,070,C1
6607016,500,WORK EXPERIENCE,---,A2
6607016,502,PHY & HEALTH EDUCA,---,B1
6607016,503,GENERAL STUDIES,---,C1
6607016,"",Result: PASS,"",""
6607017,301,ENGLISH CORE,049,D1
6607017,041,MATHEMATICS,043,D1
6607017,042,PHYSICS,052,D1
6607017,043,CHEMISTRY,062,C2
6607017,044,BIOLOGY,057,D1
6607017,500,WORK EXPERIENCE,---,A2
6607017,502,PHY & HEALTH EDUCA,---,B2
6607017,503,GENERAL STUDIES,---,C2
6607017,"",Result: PASS,"",""
6607018,301,ENGLISH CORE,050,D1
6607018,041,MATHEMATICS,047,C2
6607018,042,PHYSICS,057,C2
6607018,043,CHEMISTRY,075,B2
6607018,044,BIOLOGY,068,C1
6607018,500,WORK EXPERIENCE,---,A2
6607018,502,PHY & HEALTH EDUCA,---,C1
6607018,503,GENERAL STUDIES,---,B2
6607018,"",Result: PASS,"",""
6607019,301,ENGLISH CORE,043,D1
6607019,041,MATHEMATICS,048,C2
6607019,042,PHYSICS,053,D1
6607019,043,CHEMISTRY,063,C2
6607019,044,BIOLOGY,067,C2
6607019,500,WORK EXPERIENCE,---,A2
6607019,502,PHY & HEALTH EDUCA,---,B2
6607019,503,GENERAL STUDIES,---,C2
6607019,"",Result: PASS,"",""
6607020,301,ENGLISH CORE,047,D1
6607020,041,MATHEMATICS,043,D1
6607020,042,PHYSICS,052,D1
6607020,043,CHEMISTRY,061,C2
6607020,044,BIOLOGY,068,C1
6607020,500,WORK EXPERIENCE,---,A1
6607020,502,PHY & HEALTH EDUCA,---,B2
6607020,503,GENERAL STUDIES,---,C1
6607020,"",Result: PASS,"",""
6607021,301,ENGLISH CORE,033,D2
6607021,041,MATHEMATICS,049,C1
6607021,042,PHYSICS,052,D1
6607021,043,CHEMISTRY,055,D1
6607021,044,BIOLOGY,071,C1
6607021,500,WORK EXPERIENCE,---,A1
6607021,502,PHY & HEALTH EDUCA,---,B1
6607021,503,GENERAL STUDIES,---,C1
6607021,"",Result: PASS,"",""
6607022,301,ENGLISH CORE,033,D2
6607022,041,MATHEMATICS,043,D1
6607022,042,PHYSICS,035FT,E
6607022,043,CHEMISTRY,051,D2
6607022,044,BIOLOGY,062,C2
6607022,500,WORK EXPERIENCE,---,A1
6607022,502,PHY & HEALTH EDUCA,---,C1
6607022,503,GENERAL STUDIES,---,B1
6607022,"",Result: COMP,"",""
6607023,301,ENGLISH CORE,070,B2
6607023,041,MATHEMATICS,055,C1
6607023,042,PHYSICS,052,D1
6607023,043,CHEMISTRY,057,D1
6607023,044,BIOLOGY,062,C2
6607023,500,WORK EXPERIENCE,---,C1
6607023,502,PHY & HEALTH EDUCA,---,B1
6607023,503,GENERAL STUDIES,---,A1
6607023,"",Result: PASS,"",""
6607024,301,ENGLISH CORE,069,B2
6607024,041,MATHEMATICS,048,C2
6607024,042,PHYSICS,066,B2
6607024,043,CHEMISTRY,076,B2
6607024,044,BIOLOGY,077,B2
6607024,500,WORK EXPERIENCE,---,C2
6607024,502,PHY & HEALTH EDUCA,---,B1
6607024,503,GENERAL STUDIES,---,A1
6607024,"",Result: PASS,"",""
6607025,301,ENGLISH CORE,042,D2
6607025,041,MATHEMATICS,038,D1
6607025,042,PHYSICS,061,C1
6607025,043,CHEMISTRY,051,D2
6607025,044,BIOLOGY,060,D1
6607025,500,WORK EXPERIENCE,---,A1
6607025,502,PHY & HEALTH EDUCA,---,B1
6607025,503,GENERAL STUDIES,---,C1
6607025,"",Result: PASS,"",""
6607026,301,ENGLISH CORE,043,D1
6607026,041,MATHEMATICS,062,B2
6607026,042,PHYSICS,056,C2
6607026,043,CHEMISTRY,057,D1
6607026,044,BIOLOGY,056,D1
6607026,500,WORK EXPERIENCE,---,A2
6607026,502,PHY & HEALTH EDUCA,---,B2
6607026,503,GENERAL STUDIES,---,C2
6607026,"",Result: PASS,"",""
6607027,301,ENGLISH CORE,040,D2
6607027,041,MATHEMATICS,050,C1
6607027,042,PHYSICS,052,D1
6607027,043,CHEMISTRY,058,D1
6607027,044,BIOLOGY,063,C2
6607027,500,WORK EXPERIENCE,---,A2
6607027,502,PHY & HEALTH EDUCA,---,B1
6607027,503,GENERAL STUDIES,---,C2
6607027,"",Result: PASS,"",""
6607028,301,ENGLISH CORE,067,C1
6607028,041,MATHEMATICS,043,D1
6607028,042,PHYSICS,052,D1
6607028,043,CHEMISTRY,056,D1
6607028,065,INFORMATICS PRAC.,087,B1
6607028,500,WORK EXPERIENCE,---,A1
6607028,502,PHY & HEALTH EDUCA,---,C1
6607028,503,GENERAL STUDIES,---,B2
6607028,"",Result: PASS,"",""
6607029,301,ENGLISH CORE,048,D1
6607029,041,MATHEMATICS,066,B1
6607029,042,PHYSICS,059,C1
6607029,043,CHEMISTRY,078,B1
6607029,044,BIOLOGY,077,B2
6607029,500,WORK EXPERIENCE,---,A2
6607029,502,PHY & HEALTH EDUCA,---,A1
6607029,503,GENERAL STUDIES,---,A2
6607029,"",Result: PASS,"",""
6607030,301,ENGLISH CORE,049,D1
6607030,041,MATHEMATICS,050,C1
6607030,042,PHYSICS,059,C1
6607030,043,CHEMISTRY,075,B2
6607030,044,BIOLOGY,064,C2
6607030,500,WORK EXPERIENCE,---,A1
6607030,502,PHY & HEALTH EDUCA,---,B2
6607030,503,GENERAL STUDIES,---,C1
6607030,"",Result: PASS,"",""
6607031,301,ENGLISH CORE,074,B2
6607031,041,MATHEMATICS,060,B2
6607031,042,PHYSICS,067,B2
6607031,043,CHEMISTRY,084,A2
6607031,065,INFORMATICS PRAC.,095,A1
6607031,500,WORK EXPERIENCE,---,A2
6607031,502,PHY & HEALTH EDUCA,---,B1
6607031,503,GENERAL STUDIES,---,C2
6607031,"",Result: PASS,"",""
6607032,301,ENGLISH CORE,071,B2
6607032,041,MATHEMATICS,062,B2
6607032,042,PHYSICS,055,D1
6607032,043,CHEMISTRY,063,C2
6607032,044,BIOLOGY,076,B2
6607032,500,WORK EXPERIENCE,---,A1
6607032,502,PHY & HEALTH EDUCA,---,B1
6607032,503,GENERAL STUDIES,---,C1
6607032,"",Result: PASS,"",""
6607033,301,ENGLISH CORE,068,C1
6607033,041,MATHEMATICS,046,C2
6607033,042,PHYSICS,052,D1
6607033,043,CHEMISTRY,057,D1
6607033,065,INFORMATICS PRAC.,094,A1
6607033,500,WORK EXPERIENCE,---,A2
6607033,502,PHY & HEALTH EDUCA,---,B2
6607033,503,GENERAL STUDIES,---,C2
6607033,"",Result: PASS,"",""
6607034,301,ENGLISH CORE,048,D1
6607034,041,MATHEMATICS,048,C2
6607034,042,PHYSICS,057,C2
6607034,043,CHEMISTRY,056,D1
6607034,044,BIOLOGY,070,C1
6607034,500,WORK EXPERIENCE,---,C2
6607034,502,PHY & HEALTH EDUCA,---,A2
6607034,503,GENERAL STUDIES,---,B2
6607034,"",Result: PASS,"",""
6607035,301,ENGLISH CORE,040,D2
6607035,041,MATHEMATICS,061,B2
6607035,042,PHYSICS,059,C1
6607035,043,CHEMISTRY,061,C2
6607035,065,INFORMATICS PRAC.,095,A1
6607035,500,WORK EXPERIENCE,---,C1
6607035,502,PHY & HEALTH EDUCA,---,A1
6607035,503,GENERAL STUDIES,---,B1
6607035,"",Result: PASS,"",""
6607036,301,ENGLISH CORE,081,B1
6607036,041,MATHEMATICS,058,B2
6607036,042,PHYSICS,072,B1
6607036,043,CHEMISTRY,084,A2
6607036,065,INFORMATICS PRAC.,098,A1
6607036,500,WORK EXPERIENCE,---,C2
6607036,502,PHY & HEALTH EDUCA,---,A1
6607036,503,GENERAL STUDIES,---,B2
6607036,"",Result: PASS,"",""
6607037,301,ENGLISH CORE,060,C2
6607037,041,MATHEMATICS,050,C1
6607037,042,PHYSICS,057,C2
6607037,043,CHEMISTRY,075,B2
6607037,065,INFORMATICS PRAC.,095,A1
6607037,500,WORK EXPERIENCE,---,A2
6607037,502,PHY & HEALTH EDUCA,---,B1
6607037,503,GENERAL STUDIES,---,B2
6607037,"",Result: PASS,"",""
6607038,301,ENGLISH CORE,088,A2
6607038,041,MATHEMATICS,073,B1
6607038,042,PHYSICS,071,B1
6607038,043,CHEMISTRY,086,A2
6607038,044,BIOLOGY,082,B1
6607038,500,WORK EXPERIENCE,---,A1
6607038,502,PHY & HEALTH EDUCA,---,B2
6607038,503,GENERAL STUDIES,---,C1
6607038,"",Result: PASS,"",""
6607039,301,ENGLISH CORE,084,A2
6607039,041,MATHEMATICS,056,C1
6607039,042,PHYSICS,063,C1
6607039,043,CHEMISTRY,079,B1
6607039,044,BIOLOGY,080,B1
6607039,500,WORK EXPERIENCE,---,C2
6607039,502,PHY & HEALTH EDUCA,---,A1
6607039,503,GENERAL STUDIES,---,B2
6607039,"",Result: PASS,"",""
6607040,301,ENGLISH CORE,033,D2
6607040,041,MATHEMATICS,043,D1
6607040,042,PHYSICS,051,D2
6607040,043,CHEMISTRY,054,D1
6607040,065,INFORMATICS PRAC.,085,B1
6607040,500,WORK EXPERIENCE,---,A2
6607040,502,PHY & HEALTH EDUCA,---,B2
6607040,503,GENERAL STUDIES,---,C2
6607040,"",Result: PASS,"",""
6607041,301,ENGLISH CORE,047,D1
6607041,041,MATHEMATICS,033,D2
6607041,042,PHYSICS,057,C2
6607041,043,CHEMISTRY,065,C1
6607041,044,BIOLOGY,072,C1
6607041,500,WORK EXPERIENCE,---,A1
6607041,502,PHY & HEALTH EDUCA,---,B1
6607041,503,GENERAL STUDIES,---,C1
6607041,"",Result: PASS,"",""
6607042,301,ENGLISH CORE,068,C1
6607042,041,MATHEMATICS,013F,E
6607042,042,PHYSICS,051,D2
6607042,043,CHEMISTRY,050,D2
6607042,044,BIOLOGY,055,D2
6607042,500,WORK EXPERIENCE,---,A1
6607042,502,PHY & HEALTH EDUCA,---,C1
6607042,503,GENERAL STUDIES,---,B1
6607042,"",Result: COMP,"",""
6607043,301,ENGLISH CORE,058,C2
6607043,041,MATHEMATICS,036,D1
6607043,042,PHYSICS,058,C2
6607043,043,CHEMISTRY,065,C1
6607043,065,INFORMATICS PRAC.,092,A2
6607043,500,WORK EXPERIENCE,---,A2
6607043,502,PHY & HEALTH EDUCA,---,C2
6607043,503,GENERAL STUDIES,---,B2
6607043,"",Result: PASS,"",""
6607044,301,ENGLISH CORE,044,D1
6607044,041,MATHEMATICS,033,D2
6607044,042,PHYSICS,059,C1
6607044,043,CHEMISTRY,067,C1
6607044,044,BIOLOGY,076,B2
6607044,500,WORK EXPERIENCE,---,C1
6607044,502,PHY & HEALTH EDUCA,---,C2
6607044,503,GENERAL STUDIES,---,A1
6607044,"",Result: PASS,"",""
6607045,301,ENGLISH CORE,047,D1
6607045,041,MATHEMATICS,036,D1
6607045,042,PHYSICS,052,D1
6607045,043,CHEMISTRY,060,C2
6607045,044,BIOLOGY,069,C1
6607045,500,WORK EXPERIENCE,---,A2
6607045,502,PHY & HEALTH EDUCA,---,A1
6607045,503,GENERAL STUDIES,---,C2
6607045,"",Result: PASS,"",""
6607046,301,ENGLISH CORE,033,D2
6607046,041,MATHEMATICS,039,D1
6607046,042,PHYSICS,052,D1
6607046,043,CHEMISTRY,057,D1
6607046,044,BIOLOGY,054,D2
6607046,500,WORK EXPERIENCE,---,A2
6607046,502,PHY & HEALTH EDUCA,---,C2
6607046,503,GENERAL STUDIES,---,B2
6607046,"",Result: PASS,"",""
6607047,301,ENGLISH CORE,062,C1
6607047,041,MATHEMATICS,033,D2
6607047,042,PHYSICS,055,D1
6607047,043,CHEMISTRY,055,D1
6607047,044,BIOLOGY,066,C2
6607047,500,WORK EXPERIENCE,---,C2
6607047,502,PHY & HEALTH EDUCA,---,C1
6607047,503,GENERAL STUDIES,---,C2
6607047,"",Result: PASS,"",""
6607048,301,ENGLISH CORE,033,D2
6607048,041,MATHEMATICS,033,D2
6607048,042,PHYSICS,037FT,E
6607048,043,CHEMISTRY,056,D1
6607048,065,INFORMATICS PRAC.,091,A2
6607048,500,WORK EXPERIENCE,---,C1
6607048,502,PHY & HEALTH EDUCA,---,A1
6607048,503,GENERAL STUDIES,---,B1
6607048,"",Result: COMP,"",""
6607049,301,ENGLISH CORE,044,D1
6607049,041,MATHEMATICS,033,D2
6607049,042,PHYSICS,052,D1
6607049,043,CHEMISTRY,063,C2
6607049,044,BIOLOGY,071,C1
6607049,500,WORK EXPERIENCE,---,A2
6607049,502,PHY & HEALTH EDUCA,---,A1
6607049,503,GENERAL STUDIES,---,C2
6607049,"",Result: PASS,"",""
6607050,301,ENGLISH CORE,033,D2
6607050,041,MATHEMATICS,034,D2
6607050,042,PHYSICS,057,C2
6607050,043,CHEMISTRY,066,C1
6607050,065,INFORMATICS PRAC.,095,A1
6607050,500,WORK EXPERIENCE,---,A2
6607050,502,PHY & HEALTH EDUCA,---,B2
6607050,503,GENERAL STUDIES,---,C2
6607050,"",Result: PASS,"",""
6607051,301,ENGLISH CORE,064,C1
6607051,041,MATHEMATICS,033,D2
6607051,042,PHYSICS,057,C2
6607051,043,CHEMISTRY,055,D1
6607051,065,INFORMATICS PRAC.,092,A2
6607051,500,WORK EXPERIENCE,---,A1
6607051,502,PHY & HEALTH EDUCA,---,B1
6607051,503,GENERAL STUDIES,---,C1
6607051,"",Result: PASS,"",""
6607052,301,ENGLISH CORE,087,A2
6607052,041,MATHEMATICS,061,B2
6607052,042,PHYSICS,069,B2
6607052,043,CHEMISTRY,081,B1
6607052,044,BIOLOGY,080,B1
6607052,500,WORK EXPERIENCE,---,A2
6607052,502,PHY & HEALTH EDUCA,---,C2
6607052,503,GENERAL STUDIES,---,C1
6607052,"",Result: PASS,"",""
6607053,301,ENGLISH CORE,033,D2
6607053,041,MATHEMATICS,033,D2
6607053,042,PHYSICS,063,C1
6607053,043,CHEMISTRY,059,C2
6607053,065,INFORMATICS PRAC.,092,A2
6607053,500,WORK EXPERIENCE,---,B1
6607053,502,PHY & HEALTH EDUCA,---,C2
6607053,503,GENERAL STUDIES,---,C1
6607053,"",Result: PASS,"",""
6607054,301,ENGLISH CORE,061,C1
6607054,041,MATHEMATICS,014F,E
6607054,042,PHYSICS,051,D2
6607054,043,CHEMISTRY,054,D1
6607054,044,BIOLOGY,065,C2
6607054,500,WORK EXPERIENCE,---,B2
6607054,502,PHY & HEALTH EDUCA,---,C2
6607054,503,GENERAL STUDIES,---,A2
6607054,"",Result: COMP,"",""
6607055,301,ENGLISH CORE,052,C2
6607055,041,MATHEMATICS,048,C2
6607055,042,PHYSICS,051,D2
6607055,043,CHEMISTRY,067,C1
6607055,044,BIOLOGY,070,C1
6607055,500,WORK EXPERIENCE,---,B2
